timestamp,무역수지
2019-12-20,21.38709677
2019-12-21,21.38709677
2019-12-22,21.38709677
2019-12-23,21.38709677
2019-12-24,21.38709677
2019-12-25,21.38709677
2019-12-26,21.38709677
2019-12-27,21.38709677
2019-12-28,21.38709677
2019-12-29,21.38709677
2019-12-30,21.38709677
2019-12-31,21.38709677
2020-01-01,5.935483871
2020-01-02,5.935483871
2020-01-03,5.935483871
2020-01-04,5.935483871
2020-01-05,5.935483871
2020-01-06,5.935483871
2020-01-07,5.935483871
2020-01-08,5.935483871
2020-01-09,5.935483871
2020-01-10,5.935483871
2020-01-11,5.935483871
2020-01-12,5.935483871
2020-01-13,5.935483871
2020-01-14,5.935483871
2020-01-15,5.935483871
2020-01-16,5.935483871
2020-01-17,5.935483871
2020-01-18,5.935483871
2020-01-19,5.935483871
2020-01-20,5.935483871
2020-01-21,5.935483871
2020-01-22,5.935483871
2020-01-23,5.935483871
2020-01-24,5.935483871
2020-01-25,5.935483871
2020-01-26,5.935483871
2020-01-27,5.935483871
2020-01-28,5.935483871
2020-01-29,5.935483871
2020-01-30,5.935483871
2020-01-31,5.935483871
2020-02-01,8.620689655
2020-02-02,8.620689655
2020-02-03,8.620689655
2020-02-04,8.620689655
2020-02-05,8.620689655
2020-02-06,8.620689655
2020-02-07,8.620689655
2020-02-08,8.620689655
2020-02-09,8.620689655
2020-02-10,8.620689655
2020-02-11,8.620689655
2020-02-12,8.620689655
2020-02-13,8.620689655
2020-02-14,8.620689655
2020-02-15,8.620689655
2020-02-16,8.620689655
2020-02-17,8.620689655
2020-02-18,8.620689655
2020-02-19,8.620689655
2020-02-20,8.620689655
2020-02-21,8.620689655
2020-02-22,8.620689655
2020-02-23,8.620689655
2020-02-24,8.620689655
2020-02-25,8.620689655
2020-02-26,8.620689655
2020-02-27,8.620689655
2020-02-28,8.620689655
2020-02-29,8.620689655
2020-03-01,0.225806452
2020-03-02,0.225806452
2020-03-03,0.225806452
2020-03-04,0.225806452
2020-03-05,0.225806452
2020-03-06,0.225806452
2020-03-07,0.225806452
2020-03-08,0.225806452
2020-03-09,0.225806452
2020-03-10,0.225806452
2020-03-11,0.225806452
2020-03-12,0.225806452
2020-03-13,0.225806452
2020-03-14,0.225806452
2020-03-15,0.225806452
2020-03-16,0.225806452
2020-03-17,0.225806452
2020-03-18,0.225806452
2020-03-19,0.225806452
2020-03-20,0.225806452
2020-03-21,0.225806452
2020-03-22,0.225806452
2020-03-23,0.225806452
2020-03-24,0.225806452
2020-03-25,0.225806452
2020-03-26,0.225806452
2020-03-27,0.225806452
2020-03-28,0.225806452
2020-03-29,0.225806452
2020-03-30,0.225806452
2020-03-31,0.225806452
2020-04-01,0.0333333333
2020-04-02,0.0333333333
2020-04-03,0.0333333333
2020-04-04,0.0333333333
2020-04-05,0.0333333333
2020-04-06,0.0333333333
2020-04-07,0.0333333333
2020-04-08,0.0333333333
2020-04-09,0.0333333333
2020-04-10,0.0333333333
2020-04-11,0.0333333333
2020-04-12,0.0333333333
2020-04-13,0.0333333333
2020-04-14,0.0333333333
2020-04-15,0.0333333333
2020-04-16,0.0333333333
2020-04-17,0.0333333333
2020-04-18,0.0333333333
2020-04-19,0.0333333333
2020-04-20,0.0333333333
2020-04-21,0.0333333333
2020-04-22,0.0333333333
2020-04-23,0.0333333333
2020-04-24,0.0333333333
2020-04-25,0.0333333333
2020-04-26,0.0333333333
2020-04-27,0.0333333333
2020-04-28,0.0333333333
2020-04-29,0.0333333333
2020-04-30,0.0333333333
2020-05-01,0.580645161
2020-05-02,0.580645161
2020-05-03,0.580645161
2020-05-04,0.580645161
2020-05-05,0.580645161
2020-05-06,0.580645161
2020-05-07,0.580645161
2020-05-08,0.580645161
2020-05-09,0.580645161
2020-05-10,0.580645161
2020-05-11,0.580645161
2020-05-12,0.580645161
2020-05-13,0.580645161
2020-05-14,0.580645161
2020-05-15,0.580645161
2020-05-16,0.580645161
2020-05-17,0.580645161
2020-05-18,0.580645161
2020-05-19,0.580645161
2020-05-20,0.580645161
2020-05-21,0.580645161
2020-05-22,0.580645161
2020-05-23,0.580645161
2020-05-24,0.580645161
2020-05-25,0.580645161
2020-05-26,0.580645161
2020-05-27,0.580645161
2020-05-28,0.580645161
2020-05-29,0.580645161
2020-05-30,0.580645161
2020-05-31,0.580645161
2020-06-01,1.033333333
2020-06-02,1.033333333
2020-06-03,1.033333333
2020-06-04,1.033333333
2020-06-05,1.033333333
2020-06-06,1.033333333
2020-06-07,1.033333333
2020-06-08,1.033333333
2020-06-09,1.033333333
2020-06-10,1.033333333
2020-06-11,1.033333333
2020-06-12,1.033333333
2020-06-13,1.033333333
2020-06-14,1.033333333
2020-06-15,1.033333333
2020-06-16,1.033333333
2020-06-17,1.033333333
2020-06-18,1.033333333
2020-06-19,1.033333333
2020-06-20,1.033333333
2020-06-21,1.033333333
2020-06-22,1.033333333
2020-06-23,1.033333333
2020-06-24,1.033333333
2020-06-25,1.033333333
2020-06-26,1.033333333
2020-06-27,1.033333333
2020-06-28,1.033333333
2020-06-29,1.033333333
2020-06-30,1.033333333
2020-07-01,2.161290323
2020-07-02,2.161290323
2020-07-03,2.161290323
2020-07-04,2.161290323
2020-07-05,2.161290323
2020-07-06,2.161290323
2020-07-07,2.161290323
2020-07-08,2.161290323
2020-07-09,2.161290323
2020-07-10,2.161290323
2020-07-11,2.161290323
2020-07-12,2.161290323
2020-07-13,2.161290323
2020-07-14,2.161290323
2020-07-15,2.161290323
2020-07-16,2.161290323
2020-07-17,2.161290323
2020-07-18,2.161290323
2020-07-19,2.161290323
2020-07-20,2.161290323
2020-07-21,2.161290323
2020-07-22,2.161290323
2020-07-23,2.161290323
2020-07-24,2.161290323
2020-07-25,2.161290323
2020-07-26,2.161290323
2020-07-27,2.161290323
2020-07-28,2.161290323
2020-07-29,2.161290323
2020-07-30,2.161290323
2020-07-31,2.161290323
2020-08-01,1.612903226
2020-08-02,1.612903226
2020-08-03,1.612903226
2020-08-04,1.612903226
2020-08-05,1.612903226
2020-08-06,1.612903226
2020-08-07,1.612903226
2020-08-08,1.612903226
2020-08-09,1.612903226
2020-08-10,1.612903226
2020-08-11,1.612903226
2020-08-12,1.612903226
2020-08-13,1.612903226
2020-08-14,1.612903226
2020-08-15,1.612903226
2020-08-16,1.612903226
2020-08-17,1.612903226
2020-08-18,1.612903226
2020-08-19,1.612903226
2020-08-20,1.612903226
2020-08-21,1.612903226
2020-08-22,1.612903226
2020-08-23,1.612903226
2020-08-24,1.612903226
2020-08-25,1.612903226
2020-08-26,1.612903226
2020-08-27,1.612903226
2020-08-28,1.612903226
2020-08-29,1.612903226
2020-08-30,1.612903226
2020-08-31,1.612903226
2020-09-01,3.033333333
2020-09-02,3.033333333
2020-09-03,3.033333333
2020-09-04,3.033333333
2020-09-05,3.033333333
2020-09-06,3.033333333
2020-09-07,3.033333333
2020-09-08,3.033333333
2020-09-09,3.033333333
2020-09-10,3.033333333
2020-09-11,3.033333333
2020-09-12,3.033333333
2020-09-13,3.033333333
2020-09-14,3.033333333
2020-09-15,3.033333333
2020-09-16,3.033333333
2020-09-17,3.033333333
2020-09-18,3.033333333
2020-09-19,3.033333333
2020-09-20,3.033333333
2020-09-21,3.033333333
2020-09-22,3.033333333
2020-09-23,3.033333333
2020-09-24,3.033333333
2020-09-25,3.033333333
2020-09-26,3.033333333
2020-09-27,3.033333333
2020-09-28,3.033333333
2020-09-29,3.033333333
2020-09-30,3.033333333
2020-10-01,5.096774194
2020-10-02,5.096774194
2020-10-03,5.096774194
2020-10-04,5.096774194
2020-10-05,5.096774194
2020-10-06,5.096774194
2020-10-07,5.096774194
2020-10-08,5.096774194
2020-10-09,5.096774194
2020-10-10,5.096774194
2020-10-11,5.096774194
2020-10-12,5.096774194
2020-10-13,5.096774194
2020-10-14,5.096774194
2020-10-15,5.096774194
2020-10-16,5.096774194
2020-10-17,5.096774194
2020-10-18,5.096774194
2020-10-19,5.096774194
2020-10-20,5.096774194
2020-10-21,5.096774194
2020-10-22,5.096774194
2020-10-23,5.096774194
2020-10-24,5.096774194
2020-10-25,5.096774194
2020-10-26,5.096774194
2020-10-27,5.096774194
2020-10-28,5.096774194
2020-10-29,5.096774194
2020-10-30,5.096774194
2020-10-31,5.096774194
2020-11-01,106.5666667
2020-11-02,106.5666667
2020-11-03,106.5666667
2020-11-04,106.5666667
2020-11-05,106.5666667
2020-11-06,106.5666667
2020-11-07,106.5666667
2020-11-08,106.5666667
2020-11-09,106.5666667
2020-11-10,106.5666667
2020-11-11,106.5666667
2020-11-12,106.5666667
2020-11-13,106.5666667
2020-11-14,106.5666667
2020-11-15,106.5666667
2020-11-16,106.5666667
2020-11-17,106.5666667
2020-11-18,106.5666667
2020-11-19,106.5666667
2020-11-20,106.5666667
2020-11-21,106.5666667
2020-11-22,106.5666667
2020-11-23,106.5666667
2020-11-24,106.5666667
2020-11-25,106.5666667
2020-11-26,106.5666667
2020-11-27,106.5666667
2020-11-28,106.5666667
2020-11-29,106.5666667
2020-11-30,106.5666667
2020-12-01,62.19354839
2020-12-02,62.19354839
2020-12-03,62.19354839
2020-12-04,62.19354839
2020-12-05,62.19354839
2020-12-06,62.19354839
2020-12-07,62.19354839
2020-12-08,62.19354839
2020-12-09,62.19354839
2020-12-10,62.19354839
2020-12-11,62.19354839
2020-12-12,62.19354839
2020-12-13,62.19354839
2020-12-14,62.19354839
2020-12-15,62.19354839
2020-12-16,62.19354839
2020-12-17,62.19354839
2020-12-18,62.19354839
2020-12-19,62.19354839
2020-12-20,62.19354839
2020-12-21,62.19354839
2020-12-22,62.19354839
2020-12-23,62.19354839
2020-12-24,62.19354839
2020-12-25,62.19354839
2020-12-26,62.19354839
2020-12-27,62.19354839
2020-12-28,62.19354839
2020-12-29,62.19354839
2020-12-30,62.19354839
2020-12-31,62.19354839
2021-01-01,21.5483871
2021-01-02,21.5483871
2021-01-03,21.5483871
2021-01-04,21.5483871
2021-01-05,21.5483871
2021-01-06,21.5483871
2021-01-07,21.5483871
2021-01-08,21.5483871
2021-01-09,21.5483871
2021-01-10,21.5483871
2021-01-11,21.5483871
2021-01-12,21.5483871
2021-01-13,21.5483871
2021-01-14,21.5483871
2021-01-15,21.5483871
2021-01-16,21.5483871
2021-01-17,21.5483871
2021-01-18,21.5483871
2021-01-19,21.5483871
2021-01-20,21.5483871
2021-01-21,21.5483871
2021-01-22,21.5483871
2021-01-23,21.5483871
2021-01-24,21.5483871
2021-01-25,21.5483871
2021-01-26,21.5483871
2021-01-27,21.5483871
2021-01-28,21.5483871
2021-01-29,21.5483871
2021-01-30,21.5483871
2021-01-31,21.5483871
2021-02-01,3.964285714
2021-02-02,3.964285714
2021-02-03,3.964285714
2021-02-04,3.964285714
2021-02-05,3.964285714
2021-02-06,3.964285714
2021-02-07,3.964285714
2021-02-08,3.964285714
2021-02-09,3.964285714
2021-02-10,3.964285714
2021-02-11,3.964285714
2021-02-12,3.964285714
2021-02-13,3.964285714
2021-02-14,3.964285714
2021-02-15,3.964285714
2021-02-16,3.964285714
2021-02-17,3.964285714
2021-02-18,3.964285714
2021-02-19,3.964285714
2021-02-20,3.964285714
2021-02-21,3.964285714
2021-02-22,3.964285714
2021-02-23,3.964285714
2021-02-24,3.964285714
2021-02-25,3.964285714
2021-02-26,3.964285714
2021-02-27,3.964285714
2021-02-28,3.964285714
2021-03-01,2.225806452
2021-03-02,2.225806452
2021-03-03,2.225806452
2021-03-04,2.225806452
2021-03-05,2.225806452
2021-03-06,2.225806452
2021-03-07,2.225806452
2021-03-08,2.225806452
2021-03-09,2.225806452
2021-03-10,2.225806452
2021-03-11,2.225806452
2021-03-12,2.225806452
2021-03-13,2.225806452
2021-03-14,2.225806452
2021-03-15,2.225806452
2021-03-16,2.225806452
2021-03-17,2.225806452
2021-03-18,2.225806452
2021-03-19,2.225806452
2021-03-20,2.225806452
2021-03-21,2.225806452
2021-03-22,2.225806452
2021-03-23,2.225806452
2021-03-24,2.225806452
2021-03-25,2.225806452
2021-03-26,2.225806452
2021-03-27,2.225806452
2021-03-28,2.225806452
2021-03-29,2.225806452
2021-03-30,2.225806452
2021-03-31,2.225806452
2021-04-01,-4.366666667
2021-04-02,-4.366666667
2021-04-03,-4.366666667
2021-04-04,-4.366666667
2021-04-05,-4.366666667
2021-04-06,-4.366666667
2021-04-07,-4.366666667
2021-04-08,-4.366666667
2021-04-09,-4.366666667
2021-04-10,-4.366666667
2021-04-11,-4.366666667
2021-04-12,-4.366666667
2021-04-13,-4.366666667
2021-04-14,-4.366666667
2021-04-15,-4.366666667
2021-04-16,-4.366666667
2021-04-17,-4.366666667
2021-04-18,-4.366666667
2021-04-19,-4.366666667
2021-04-20,-4.366666667
2021-04-21,-4.366666667
2021-04-22,-4.366666667
2021-04-23,-4.366666667
2021-04-24,-4.366666667
2021-04-25,-4.366666667
2021-04-26,-4.366666667
2021-04-27,-4.366666667
2021-04-28,-4.366666667
2021-04-29,-4.366666667
2021-04-30,-4.366666667
2021-05-01,-1.709677419
2021-05-02,-1.709677419
2021-05-03,-1.709677419
2021-05-04,-1.709677419
2021-05-05,-1.709677419
2021-05-06,-1.709677419
2021-05-07,-1.709677419
2021-05-08,-1.709677419
2021-05-09,-1.709677419
2021-05-10,-1.709677419
2021-05-11,-1.709677419
2021-05-12,-1.709677419
2021-05-13,-1.709677419
2021-05-14,-1.709677419
2021-05-15,-1.709677419
2021-05-16,-1.709677419
2021-05-17,-1.709677419
2021-05-18,-1.709677419
2021-05-19,-1.709677419
2021-05-20,-1.709677419
2021-05-21,-1.709677419
2021-05-22,-1.709677419
2021-05-23,-1.709677419
2021-05-24,-1.709677419
2021-05-25,-1.709677419
2021-05-26,-1.709677419
2021-05-27,-1.709677419
2021-05-28,-1.709677419
2021-05-29,-1.709677419
2021-05-30,-1.709677419
2021-05-31,-1.709677419
2021-06-01,1.3
2021-06-02,1.3
2021-06-03,1.3
2021-06-04,1.3
2021-06-05,1.3
2021-06-06,1.3
2021-06-07,1.3
2021-06-08,1.3
2021-06-09,1.3
2021-06-10,1.3
2021-06-11,1.3
2021-06-12,1.3
2021-06-13,1.3
2021-06-14,1.3
2021-06-15,1.3
2021-06-16,1.3
2021-06-17,1.3
2021-06-18,1.3
2021-06-19,1.3
2021-06-20,1.3
2021-06-21,1.3
2021-06-22,1.3
2021-06-23,1.3
2021-06-24,1.3
2021-06-25,1.3
2021-06-26,1.3
2021-06-27,1.3
2021-06-28,1.3
2021-06-29,1.3
2021-06-30,1.3
2021-07-01,1.290322581
2021-07-02,1.290322581
2021-07-03,1.290322581
2021-07-04,1.290322581
2021-07-05,1.290322581
2021-07-06,1.290322581
2021-07-07,1.290322581
2021-07-08,1.290322581
2021-07-09,1.290322581
2021-07-10,1.290322581
2021-07-11,1.290322581
2021-07-12,1.290322581
2021-07-13,1.290322581
2021-07-14,1.290322581
2021-07-15,1.290322581
2021-07-16,1.290322581
2021-07-17,1.290322581
2021-07-18,1.290322581
2021-07-19,1.290322581
2021-07-20,1.290322581
2021-07-21,1.290322581
2021-07-22,1.290322581
2021-07-23,1.290322581
2021-07-24,1.290322581
2021-07-25,1.290322581
2021-07-26,1.290322581
2021-07-27,1.290322581
2021-07-28,1.290322581
2021-07-29,1.290322581
2021-07-30,1.290322581
2021-07-31,1.290322581
2021-08-01,1.322580645
2021-08-02,1.322580645
2021-08-03,1.322580645
2021-08-04,1.322580645
2021-08-05,1.322580645
2021-08-06,1.322580645
2021-08-07,1.322580645
2021-08-08,1.322580645
2021-08-09,1.322580645
2021-08-10,1.322580645
2021-08-11,1.322580645
2021-08-12,1.322580645
2021-08-13,1.322580645
2021-08-14,1.322580645
2021-08-15,1.322580645
2021-08-16,1.322580645
2021-08-17,1.322580645
2021-08-18,1.322580645
2021-08-19,1.322580645
2021-08-20,1.322580645
2021-08-21,1.322580645
2021-08-22,1.322580645
2021-08-23,1.322580645
2021-08-24,1.322580645
2021-08-25,1.322580645
2021-08-26,1.322580645
2021-08-27,1.322580645
2021-08-28,1.322580645
2021-08-29,1.322580645
2021-08-30,1.322580645
2021-08-31,1.322580645
2021-09-01,2.4
2021-09-02,2.4
2021-09-03,2.4
2021-09-04,2.4
2021-09-05,2.4
2021-09-06,2.4
2021-09-07,2.4
2021-09-08,2.4
2021-09-09,2.4
2021-09-10,2.4
2021-09-11,2.4
2021-09-12,2.4
2021-09-13,2.4
2021-09-14,2.4
2021-09-15,2.4
2021-09-16,2.4
2021-09-17,2.4
2021-09-18,2.4
2021-09-19,2.4
2021-09-20,2.4
2021-09-21,2.4
2021-09-22,2.4
2021-09-23,2.4
2021-09-24,2.4
2021-09-25,2.4
2021-09-26,2.4
2021-09-27,2.4
2021-09-28,2.4
2021-09-29,2.4
2021-09-30,2.4
2021-10-01,2.967741935
2021-10-02,2.967741935
2021-10-03,2.967741935
2021-10-04,2.967741935
2021-10-05,2.967741935
2021-10-06,2.967741935
2021-10-07,2.967741935
2021-10-08,2.967741935
2021-10-09,2.967741935
2021-10-10,2.967741935
2021-10-11,2.967741935
2021-10-12,2.967741935
2021-10-13,2.967741935
2021-10-14,2.967741935
2021-10-15,2.967741935
2021-10-16,2.967741935
2021-10-17,2.967741935
2021-10-18,2.967741935
2021-10-19,2.967741935
2021-10-20,2.967741935
2021-10-21,2.967741935
2021-10-22,2.967741935
2021-10-23,2.967741935
2021-10-24,2.967741935
2021-10-25,2.967741935
2021-10-26,2.967741935
2021-10-27,2.967741935
2021-10-28,2.967741935
2021-10-29,2.967741935
2021-10-30,2.967741935
2021-10-31,2.967741935
2021-11-01,102.4
2021-11-02,102.4
2021-11-03,102.4
2021-11-04,102.4
2021-11-05,102.4
2021-11-06,102.4
2021-11-07,102.4
2021-11-08,102.4
2021-11-09,102.4
2021-11-10,102.4
2021-11-11,102.4
2021-11-12,102.4
2021-11-13,102.4
2021-11-14,102.4
2021-11-15,102.4
2021-11-16,102.4
2021-11-17,102.4
2021-11-18,102.4
2021-11-19,102.4
2021-11-20,102.4
2021-11-21,102.4
2021-11-22,102.4
2021-11-23,102.4
2021-11-24,102.4
2021-11-25,102.4
2021-11-26,102.4
2021-11-27,102.4
2021-11-28,102.4
2021-11-29,102.4
2021-11-30,102.4
2021-12-01,70
2021-12-02,70
2021-12-03,70
2021-12-04,70
2021-12-05,70
2021-12-06,70
2021-12-07,70
2021-12-08,70
2021-12-09,70
2021-12-10,70
2021-12-11,70
2021-12-12,70
2021-12-13,70
2021-12-14,70
2021-12-15,70
2021-12-16,70
2021-12-17,70
2021-12-18,70
2021-12-19,70
2021-12-20,70
2021-12-21,70
2021-12-22,70
2021-12-23,70
2021-12-24,70
2021-12-25,70
2021-12-26,70
2021-12-27,70
2021-12-28,70
2021-12-29,70
2021-12-30,70
2021-12-31,70
2022-01-01,9.483870968
2022-01-02,9.483870968
2022-01-03,9.483870968
2022-01-04,9.483870968
2022-01-05,9.483870968
2022-01-06,9.483870968
2022-01-07,9.483870968
2022-01-08,9.483870968
2022-01-09,9.483870968
2022-01-10,9.483870968
2022-01-11,9.483870968
2022-01-12,9.483870968
2022-01-13,9.483870968
2022-01-14,9.483870968
